Datetime,Open,High,Low,Close,M1_Count,Expected_M1,Missing_M1,Status,GapCause
2023-08-08 20:00:00,1924.764,1925.699,1924.491,1925.569,177,240,63,EXPECTED_INCOMPLETE,EXPECTED
2023-08-09 00:00:00,1925.574,1930.816,1924.188,1930.111,240,240,0,COMPLETE,
2023-08-09 04:00:00,1930.103,1932.204,1928.535,1930.543,240,240,0,COMPLETE,
2023-08-09 08:00:00,1930.515,1930.769,1923.109,1924.564,240,240,0,COMPLETE,
2023-08-09 12:00:00,1924.529,1927.524,1915.593,1916.653,240,240,0,COMPLETE,
2023-08-09 16:00:00,1916.683,1918.12,1915.413,1915.493,240,240,0,COMPLETE,
2023-08-09 20:00:00,1915.462,1916.892,1914.027,1916.688,177,240,63,EXPECTED_INCOMPLETE,EXPECTED
2023-08-10 00:00:00,1916.688,1919.13,1915.363,1918.637,240,240,0,COMPLETE,
2023-08-10 04:00:00,1918.636,1920.576,1915.465,1919.316,240,240,0,COMPLETE,
2023-08-10 08:00:00,1919.314,1922.628,1918.575,1921.817,240,240,0,COMPLETE,
2023-08-10 12:00:00,1921.811,1929.986,1912.872,1919.961,240,240,0,COMPLETE,
2023-08-10 16:00:00,1919.995,1921.66,1912.839,1913.289,240,240,0,COMPLETE,
2023-08-10 20:00:00,1913.255,1913.626,1910.558,1912.358,177,240,63,EXPECTED_INCOMPLETE,EXPECTED
2023-08-11 00:00:00,1912.358,1915.945,1911.858,1914.581,240,240,0,COMPLETE,
2023-08-11 04:00:00,1914.581,1917.965,1912.584,1917.851,240,240,0,COMPLETE,
2023-08-11 08:00:00,1917.844,1919.769,1916.021,1918.954,240,240,0,COMPLETE,
2023-08-11 12:00:00,1918.972,1920.882,1912.837,1913.978,240,240,0,COMPLETE,
2023-08-11 16:00:00,1913.992,1915.443,1912.175,1913.548,240,240,0,COMPLETE,
2023-08-11 20:00:00,1913.517,1913.993,1912.893,1913.786,58,240,182,EXPECTED_INCOMPLETE,EXPECTED
2023-08-12 00:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-12 04:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-12 08:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-12 12:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-12 16:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-12 20:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-13 00:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-13 04:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-13 08:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-13 12:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-13 16:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-13 20:00:00,1913.666,1915.181,1912.345,1913.62,115,240,125,EXPECTED_INCOMPLETE,EXPECTED
2023-08-14 00:00:00,1913.62,1913.719,1910.06,1912.696,240,240,0,COMPLETE,
2023-08-14 04:00:00,1912.694,1915.913,1910.41,1914.408,240,240,0,COMPLETE,
2023-08-14 08:00:00,1914.439,1916.156,1912.193,1913.927,240,240,0,COMPLETE,
2023-08-14 12:00:00,1913.922,1913.978,1902.465,1910.612,240,240,0,COMPLETE,
2023-08-14 16:00:00,1910.581,1913.155,1907.175,1907.563,240,240,0,COMPLETE,
2023-08-14 20:00:00,1907.523,1908.039,1904.802,1907.557,177,240,63,EXPECTED_INCOMPLETE,EXPECTED
2023-08-15 00:00:00,1907.567,1907.963,1903.604,1907.124,240,240,0,COMPLETE,
2023-08-15 04:00:00,1907.125,1907.455,1903.429,1904.921,240,240,0,COMPLETE,
2023-08-15 08:00:00,1904.926,1905.119,1901.808,1904.166,240,240,0,COMPLETE,
2023-08-15 12:00:00,1904.167,1911.563,1896.208,1906.82,240,240,0,COMPLETE,
2023-08-15 16:00:00,1906.802,1907.377,1902.425,1902.664,240,240,0,COMPLETE,
2023-08-15 20:00:00,1902.632,1903.54,1900.194,1901.419,177,240,63,EXPECTED_INCOMPLETE,EXPECTED
2023-08-16 00:00:00,1901.412,1905.135,1900.446,1904.071,240,240,0,COMPLETE,
2023-08-16 04:00:00,1904.061,1906.508,1902.691,1904.51,240,240,0,COMPLETE,
2023-08-16 08:00:00,1904.511,1907.146,1903.041,1903.087,240,240,0,COMPLETE,
2023-08-16 12:00:00,1903.056,1906.383,1899.308,1901.885,240,240,0,COMPLETE,
2023-08-16 16:00:00,1901.872,1902.53,1891.67,1892.146,240,240,0,COMPLETE,
2023-08-16 20:00:00,1892.183,1894.924,1891.798,1893.295,177,240,63,EXPECTED_INCOMPLETE,EXPECTED
2023-08-17 00:00:00,1893.298,1893.906,1889.302,1892.721,240,240,0,COMPLETE,
2023-08-17 04:00:00,1892.721,1897.499,1892.051,1896.389,240,240,0,COMPLETE,
2023-08-17 08:00:00,1896.385,1899.437,1893.604,1898.822,240,240,0,COMPLETE,
2023-08-17 12:00:00,1898.791,1903.413,1889.09,1889.428,240,240,0,COMPLETE,
2023-08-17 16:00:00,1889.416,1891.165,1884.996,1889.039,240,240,0,COMPLETE,
2023-08-17 20:00:00,1888.999,1891.553,1888.352,1891.227,177,240,63,EXPECTED_INCOMPLETE,EXPECTED
2023-08-18 00:00:00,1891.231,1895.011,1890.633,1892.674,240,240,0,COMPLETE,
2023-08-18 04:00:00,1892.674,1894.059,1891.099,1892.547,240,240,0,COMPLETE,
2023-08-18 08:00:00,1892.53,1895.498,1891.35,1893.733,240,240,0,COMPLETE,
2023-08-18 12:00:00,1893.721,1896.549,1888.425,1891.206,240,240,0,COMPLETE,
2023-08-18 16:00:00,1891.176,1891.897,1886.724,1889.248,240,240,0,COMPLETE,
2023-08-18 20:00:00,1889.21,1889.935,1888.309,1889.529,58,240,182,EXPECTED_INCOMPLETE,EXPECTED
2023-08-19 00:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-19 04:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-19 08:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-19 12:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-19 16:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-19 20:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-20 00:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-20 04:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-20 08:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-20 12:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-20 16:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-20 20:00:00,1889.357,1890.823,1888.8,1889.919,115,240,125,EXPECTED_INCOMPLETE,EXPECTED
2023-08-21 00:00:00,1889.934,1893.481,1884.547,1891.643,240,240,0,COMPLETE,
2023-08-21 04:00:00,1891.628,1894.015,1887.372,1888.104,240,240,0,COMPLETE,
2023-08-21 08:00:00,1888.102,1893.109,1886.76,1893.029,240,240,0,COMPLETE,
2023-08-21 12:00:00,1893.002,1898.65,1885.232,1889.148,240,240,0,COMPLETE,
2023-08-21 16:00:00,1889.146,1895.337,1889.072,1894.268,240,240,0,COMPLETE,
